time,pm2_5,pm10,nitrogen_dioxide,ozone,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco,aqi_pm25,aqi_pm10,aqi_o3,aqi_no2,aqi,dominant_pollutant,aqi_category,aqi_color,hour,day_of_week,day_of_month,month,is_weekend,time_of_day,season,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,pm25_lag_1h,pm25_lag_6h,pm25_lag_24h,aqi_ma_6h,aqi_std_6h,aqi_ma_12h,aqi_std_12h,aqi_ma_24h,aqi_std_24h,pm25_ma_6h,pm25_ma_24h,temp_rhum_interaction,pm_ratio,wind_pollution
2025-10-05 13:00:00+00:00,12.3,19.6,13.7,58.0,28.4,77.0,0.0,,230.0,20.9,,1005.8,,1.0,2.0,51,18,27,7,51,pm25,Moderate,yellow,13,6,5,10,1,afternoon,fall,48.0,55.0,58.0,55.0,56.0,11.5,15.5,14.6,53.166666666666664,3.06050104830957,57.333333333333336,5.069217858504907,56.666666666666664,5.6849661898456265,13.299999999999999,14.908333333333333,21.868,0.6275190041324422,257.07
2025-10-05 14:00:00+00:00,15.1,22.0,20.4,47.0,27.8,80.0,0.0,,223.0,22.3,,1006.0,,2.0,2.0,57,20,22,10,57,pm25,Moderate,yellow,14,6,5,10,1,afternoon,fall,51.0,54.0,56.0,64.0,63.0,12.3,14.6,17.7,53.333333333333336,3.2659863237166284,56.75,4.61469983265108,56.416666666666664,5.523992465020283,13.383333333333333,14.800000000000002,22.24,0.6863324394345711,336.73
2025-10-05 15:00:00+00:00,15.8,23.5,24.5,39.0,27.7,81.0,0.0,,217.0,28.1,,1006.8,,3.0,2.0,59,22,18,12,59,pm25,Moderate,yellow,15,6,5,10,1,afternoon,fall,57.0,48.0,55.0,64.0,64.0,15.1,14.0,18.1,54.0,4.000000000004714,56.333333333333336,4.097301403105968,56.208333333333336,5.315924940308328,13.683333333333335,14.704166666666667,22.436999999999998,0.6723118165184461,443.98
2025-10-05 16:00:00+00:00,15.7,23.9,23.6,39.0,27.7,82.0,0.0,,218.0,31.3,,1007.5,,2.0,2.0,59,22,18,12,59,pm25,Moderate,yellow,16,6,5,10,1,afternoon,fall,59.0,51.0,55.0,62.0,63.0,15.8,14.0,17.8,54.666666666666664,4.501851470973325,56.083333333333336,3.800916954760395,56.041666666666664,5.153969906497224,13.966666666666667,14.616666666666667,22.714000000000002,0.6568762813271412,491.40999999999997
2025-10-05 17:00:00+00:00,15.4,24.6,20.1,43.0,27.5,83.0,0.0,,232.0,29.2,,1008.2,,2.0,2.0,58,23,20,10,58,pm25,Moderate,yellow,17,6,5,10,1,evening,fall,59.0,57.0,54.0,60.0,62.0,15.7,13.4,17.1,55.333333333333336,4.676180777804147,55.916666666666664,3.6545944516561533,55.875,5.015736107056438,14.299999999999999,14.545833333333333,22.825,0.6259908133815698,449.68
2025-10-05 18:00:00+00:00,15.5,25.7,16.5,47.0,27.4,83.0,0.0,,239.0,25.9,,1008.8,,3.0,2.0,58,24,22,8,58,pm25,Moderate,yellow,18,6,5,10,1,evening,fall,58.0,59.0,48.0,61.0,60.0,15.4,11.5,16.3,57.0,3.0331501776270637,55.666666666666664,3.3665016461229684,55.791666666666664,4.9605326385327295,14.966666666666667,14.512500000000001,22.741999999999997,0.6030893739543208,401.45
2025-10-05 19:00:00+00:00,15.7,27.0,13.2,51.0,27.3,83.0,0.0,,243.0,25.6,,1008.4,,3.0,2.0,59,25,24,7,59,pm25,Moderate,yellow,19,6,5,10,1,evening,fall,58.0,59.0,51.0,58.0,57.0,15.5,12.3,14.9,58.333333333333336,0.8164965809520391,55.75,3.4410622038731606,55.875,4.998369299296662,15.533333333333333,14.545833333333333,22.659000000000002,0.5814599459279285,401.92
2025-10-05 20:00:00+00:00,15.5,27.5,9.8,56.0,27.2,84.0,0.0,,249.0,25.9,,1008.0,,1.0,2.0,58,25,26,5,58,pm25,Moderate,yellow,20,6,5,10,1,evening,fall,59.0,58.0,57.0,56.0,53.0,15.7,15.1,13.0,58.5,0.5477225575414795,55.916666666666664,3.5021638332846234,56.083333333333336,4.977485541799005,15.600000000000001,14.649999999999999,22.848,0.5636158685138722,401.45
2025-10-05 21:00:00+00:00,15.6,28.0,7.2,59.0,26.9,85.0,0.0,,250.0,27.0,,1007.4,,1.0,1.0,58,26,27,4,58,pm25,Moderate,yellow,21,6,5,10,1,night,fall,58.0,58.0,59.0,55.0,48.0,15.5,15.8,11.6,58.333333333333336,0.5163977795327671,56.166666666666664,3.53767600483239,56.5,4.68113698563058,15.566666666666665,14.816666666666668,22.865,0.5571229598942895,421.2
2025-10-05 22:00:00+00:00,15.7,28.0,5.5,61.0,26.6,87.0,0.0,,254.0,28.8,,1007.1,,2.0,1.0,59,26,28,3,59,pm25,Moderate,yellow,22,6,5,10,1,night,fall,58.0,59.0,59.0,55.0,47.0,15.6,15.7,11.2,58.333333333333336,0.5163977795327671,56.5,3.60555127546612,57.0,4.2426406871166735,15.566666666666668,15.004166666666665,23.142000000000003,0.5606942609192528,452.15999999999997
2025-10-05 23:00:00+00:00,15.7,27.8,4.7,62.0,26.8,84.0,0.0,,258.0,28.8,,1006.6,,2.0,2.0,59,26,29,2,59,pm25,Moderate,yellow,23,6,5,10,1,night,fall,59.0,58.0,58.0,54.0,48.0,15.7,15.4,11.5,58.5,0.5477225575414795,56.916666666666664,3.579190699113621,57.458333333333336,3.7990750209058435,15.616666666666667,15.179166666666665,22.512000000000004,0.5647278874860616,452.15999999999997
2025-10-06 00:00:00+00:00,16.1,27.0,4.6,64.0,26.9,84.0,0.0,,253.0,30.2,,1006.7,,1.0,2.0,59,25,30,2,59,pm25,Moderate,yellow,0,0,6,10,0,night,fall,59.0,58.0,58.0,48.0,52.0,15.7,15.5,12.4,58.666666666666664,0.5163977795329092,57.833333333333336,2.2495790852116087,57.75,3.626592603673805,15.716666666666667,15.333333333333334,22.596,0.5962742120662198,486.22
2025-10-06 01:00:00+00:00,16.3,28.2,7.2,62.0,26.9,84.0,0.0,,256.0,30.2,,1007.3,,2.0,2.0,60,26,29,4,60,pm25,Moderate,yellow,1,0,6,10,0,night,fall,59.0,59.0,59.0,51.0,55.0,16.1,15.7,13.8,58.833333333333336,0.7527726527355999,58.583333333333336,0.7929614611085215,57.958333333333336,3.6053000437931986,15.816666666666665,15.4375,22.596,0.5779936881670863,492.26
2025-10-06 02:00:00+00:00,18.6,37.6,10.6,60.0,27.1,82.0,0.0,,255.0,29.9,,1007.7,,1.0,2.0,65,35,28,5,65,pm25,Moderate,yellow,2,0,6,10,0,night,fall,60.0,59.0,58.0,57.0,64.0,16.3,15.5,18.3,60.0,2.5298221281426962,59.25,1.9128750375041312,58.0,3.683098884266142,16.333333333333332,15.449999999999998,22.222,0.49466769500811153,556.14
2025-10-06 03:00:00+00:00,23.2,64.5,12.3,63.0,28.2,76.0,0.0,,258.0,30.2,,1008.4,,1.0,1.0,74,56,29,6,74,pm25,Moderate,yellow,3,0,6,10,0,night,fall,65.0,59.0,58.0,59.0,64.0,18.6,15.6,18.2,62.666666666666664,6.022181221676104,60.5,4.661252270290498,58.416666666666664,4.790540195249084,17.599999999999998,15.658333333333333,21.432,0.35968434597913207,700.64
2025-10-06 04:00:00+00:00,30.5,125.3,10.4,75.0,29.5,68.0,0.0,,264.0,30.2,,1009.2,,0.0,1.0,90,86,35,5,90,pm25,Moderate,yellow,4,0,6,10,0,night,fall,74.0,60.0,59.0,59.0,62.0,23.2,15.7,17.1,67.83333333333333,12.286849338488311,63.083333333333336,9.662094007308994,59.583333333333336,8.02125798800435,20.066666666666666,16.21666666666667,20.06,0.24341385942650098,921.1
2025-10-06 05:00:00+00:00,39.0,184.9,6.7,91.0,30.4,60.0,0.0,,267.0,29.5,,1009.7,,0.0,1.0,110,116,42,3,116,pm10,Unhealthy for Sensitive Groups,orange,5,0,6,10,0,night,fall,90.0,65.0,59.0,58.0,60.0,30.5,15.7,16.6,77.33333333333333,22.16002406737671,67.91666666666667,17.890872905852003,61.916666666666664,14.036959495704096,23.95,17.150000000000002,18.24,0.21092368348467558,1150.5
2025-10-06 06:00:00+00:00,45.4,223.1,3.9,105.0,31.1,55.0,0.0,,270.0,28.8,,1009.9,,0.0,1.0,125,135,49,2,135,pm10,Unhealthy for Sensitive Groups,orange,6,0,6,10,0,morning,fall,116.0,74.0,59.0,58.0,61.0,39.0,16.1,16.9,90.0,29.93993987970006,74.33333333333333,25.98717632474428,65.0,20.476922323095025,28.833333333333332,18.337500000000002,17.105,0.2034952779234517,1307.52
2025-10-06 07:00:00+00:00,49.9,243.1,3.1,113.0,31.6,49.0,0.0,,269.0,28.8,,1009.1,,0.0,1.0,136,145,56,2,145,pm10,Unhealthy for Sensitive Groups,orange,7,0,6,10,0,morning,fall,135.0,90.0,60.0,59.0,58.0,45.4,16.3,15.5,104.16666666666667,32.87197387846868,81.5,32.4331480265038,68.625,26.1098224062696,34.43333333333333,19.770833333333332,15.484000000000002,0.20526447855006766,1437.12
2025-10-06 08:00:00+00:00,51.6,244.0,3.3,118.0,32.0,44.0,0.0,,265.0,29.5,,1008.3,,0.0,1.0,141,145,64,2,145,pm10,Unhealthy for Sensitive Groups,orange,8,0,6,10,0,morning,fall,145.0,116.0,65.0,58.0,56.0,49.9,18.6,14.6,117.5,29.89816047853223,88.75,36.20679243155675,72.33333333333333,30.23339165582445,39.93333333333333,21.3125,14.08,0.2114745431371183,1522.2
2025-10-06 09:00:00+00:00,51.5,231.0,4.2,119.0,32.7,27.0,0.0,,261.0,26.6,,1007.1,,0.0,1.0,140,139,66,2,140,pm25,Unhealthy for Sensitive Groups,orange,9,0,6,10,0,morning,fall,145.0,135.0,74.0,58.0,55.0,51.6,23.2,14.0,128.5,21.71405075061011,95.58333333333333,37.5873729603523,75.875,32.969435780009306,44.65,22.875,8.829,0.2229427578235592,1369.9
2025-10-06 10:00:00+00:00,49.9,209.5,6.1,115.0,31.9,30.0,0.0,,251.0,25.2,,1006.3,,0.0,1.0,136,128,59,3,136,pm25,Unhealthy for Sensitive Groups,orange,10,0,6,10,0,morning,fall,140.0,145.0,90.0,59.0,55.0,51.5,30.5,14.0,136.16666666666666,10.759491933485606,102.0,37.346047618553825,79.25,34.832830590644036,47.88333333333333,24.370833333333334,9.57,0.23818502059656038,1257.48
2025-10-06 11:00:00+00:00,49.5,193.7,8.9,106.0,31.0,34.0,0.0,,244.0,27.4,,1005.9,,0.0,1.0,135,120,49,4,135,pm25,Unhealthy for Sensitive Groups,orange,11,0,6,10,0,morning,fall,136.0,145.0,116.0,59.0,54.0,49.9,39.0,13.4,139.33333333333334,4.760952285703291,108.33333333333333,35.803334870913986,82.625,36.178077075344284,49.63333333333333,25.875,10.54,0.25554850000774393,1356.3
2025-10-06 12:00:00+00:00,56.6,209.1,12.7,97.0,29.8,47.0,0.0,,242.0,27.7,,1005.8,,0.0,1.0,152,128,45,6,152,pm25,Unhealthy,red,12,0,6,10,0,afternoon,fall,135.0,140.0,135.0,59.0,48.0,49.5,45.4,11.5,142.16666666666666,6.431692364125072,116.08333333333333,34.182553586544515,86.95833333333333,38.03142769807112,51.5,27.754166666666666,14.006000000000002,0.27068258879680157,1567.82
2025-10-06 13:00:00+00:00,56.5,185.8,14.7,89.0,28.0,54.0,0.0,,233.0,27.4,,1005.9,,0.0,1.0,152,116,41,7,152,pm25,Unhealthy,red,13,0,6,10,0,afternoon,fall,152.0,136.0,145.0,60.0,51.0,56.6,49.9,12.3,143.33333333333334,7.580677190511766,123.75,30.588545093042736,91.16666666666667,39.44138928087836,52.6,29.59583333333333,15.12,0.3040887831604781,1548.1
2025-10-06 14:00:00+00:00,51.3,164.4,17.2,78.0,27.3,67.0,0.0,,243.0,30.2,,1006.9,,0.0,1.0,140,106,36,9,140,pm25,Unhealthy for Sensitive Groups,orange,14,0,6,10,0,afternoon,fall,152.0,135.0,145.0,65.0,57.0,56.5,51.6,15.1,142.5,7.635443667533555,130.0,24.561610844420315,94.625,39.95085295927865,52.550000000000004,31.104166666666668,18.291,0.31204189755536765,1549.26
2025-10-06 15:00:00+00:00,42.1,132.7,18.3,68.0,27.0,71.0,0.0,,248.0,30.6,,1007.8,,0.0,1.0,117,89,31,9,117,pm25,Unhealthy for Sensitive Groups,orange,15,0,6,10,0,afternoon,fall,140.0,152.0,140.0,74.0,59.0,51.3,51.5,15.8,138.66666666666666,13.017936344395864,133.58333333333334,17.875622472739163,97.04166666666667,39.453306652257844,50.98333333333333,32.199999999999996,19.17,0.3172545798449145,1288.26
2025-10-06 16:00:00+00:00,32.8,98.5,16.5,62.0,26.9,69.0,0.0,,252.0,31.7,,1008.5,,0.0,1.0,95,73,29,8,95,pm25,Moderate,yellow,16,0,6,10,0,afternoon,fall,117.0,152.0,136.0,90.0,59.0,42.1,49.9,15.7,131.83333333333334,22.21185869455185,134.0,16.792855623747222,98.54166666666667,38.61963812978255,48.13333333333333,32.9125,18.561,0.33299154323306357,1039.76
2025-10-06 17:00:00+00:00,25.7,70.8,13.1,58.0,26.7,70.0,0.0,,252.0,31.0,,1008.7,,0.0,1.0,80,59,27,7,80,pm25,Moderate,yellow,17,0,6,10,0,evening,fall,95.0,140.0,135.0,116.0,58.0,32.8,49.5,15.4,122.66666666666667,30.460903904295638,131.0,22.534821539524128,99.45833333333333,37.8693166683468,44.166666666666664,33.34166666666666,18.69,0.3629892233160548,796.6999999999999
2025-10-06 18:00:00+00:00,21.2,52.9,10.1,55.0,26.3,86.0,0.0,,250.0,33.1,,1008.6,,0.0,1.0,70,49,25,5,70,pm25,Moderate,yellow,18,0,6,10,0,evening,fall,80.0,117.0,152.0,135.0,58.0,25.7,56.6,15.5,109.0,32.96058251912515,125.58333333333333,28.506644626802476,99.95833333333333,37.374112368888596,38.266666666666666,33.579166666666666,22.618000000000002,0.4007485680799985,701.72
2025-10-06 19:00:00+00:00,18.5,42.7,7.9,53.0,26.3,90.0,0.0,,259.0,33.8,,1008.5,,2.0,1.0,64,40,25,4,64,pm25,Moderate,yellow,19,0,6,10,0,evening,fall,70.0,95.0,152.0,145.0,59.0,21.2,56.5,15.7,94.33333333333333,29.38480332870574,118.83333333333333,32.76315373135286,100.16666666666667,37.14913149744534,31.933333333333334,33.69583333333333,23.67,0.4332451230650336,625.3
2025-10-06 20:00:00+00:00,16.9,39.2,6.1,53.0,26.4,89.0,0.0,,263.0,34.9,,1008.5,,1.0,2.0,61,36,25,3,61,pm25,Moderate,yellow,20,0,6,10,0,evening,fall,64.0,80.0,140.0,145.0,58.0,18.5,51.3,15.5,81.16666666666667,21.460817008369176,111.83333333333333,35.52165366066024,100.29166666666667,37.005850497110394,26.200000000000003,33.75416666666667,23.496,0.43111145123848876,589.81
2025-10-06 21:00:00+00:00,16.5,40.7,4.9,53.0,26.4,89.0,0.0,,267.0,33.8,,1008.2,,0.0,1.0,60,38,25,2,60,pm25,Moderate,yellow,21,0,6,10,0,night,fall,61.0,70.0,117.0,140.0,58.0,16.9,42.1,15.6,71.66666666666667,13.603921003398307,105.16666666666667,37.22128749014817,100.375,36.90859744310781,21.933333333333334,33.791666666666664,23.496,0.40539544482936535,557.6999999999999
2025-10-06 22:00:00+00:00,16.8,45.1,4.1,54.0,26.1,88.0,0.0,,270.0,31.7,,1007.9,,0.0,1.0,61,42,25,2,61,pm25,Moderate,yellow,22,0,6,10,0,night,fall,60.0,64.0,95.0,136.0,59.0,16.5,32.8,15.7,66.0,7.771743691092199,98.91666666666667,37.864491241395484,100.45833333333333,36.81325277274664,19.26666666666667,33.8375,22.968000000000004,0.3724972838739718,532.5600000000001
2025-10-06 23:00:00+00:00,18.0,52.4,3.9,55.0,25.9,88.0,0.0,,273.0,30.6,,1007.7,,0.0,1.0,63,49,25,2,63,pm25,Moderate,yellow,23,0,6,10,0,night,fall,61.0,61.0,80.0,135.0,59.0,16.8,25.7,15.7,63.166666666666664,3.656045222189726,92.91666666666667,37.327684908202905,100.625,36.62597379622461,17.983333333333334,33.93333333333333,22.791999999999998,0.343504894944753,550.8000000000001
2025-10-07 00:00:00+00:00,18.9,61.5,4.8,54.0,26.1,85.0,0.0,,273.0,28.8,,1008.0,,0.0,1.0,65,54,25,2,65,pm25,Moderate,yellow,0,1,7,10,0,night,fall,63.0,60.0,70.0,152.0,59.0,18.0,21.2,16.1,62.333333333333336,1.9663841605077597,85.66666666666667,33.007804403128205,100.875,36.34892797892923,17.599999999999998,34.050000000000004,22.185,0.30731207622640283,544.3199999999999
2025-10-07 01:00:00+00:00,20.5,64.0,10.9,49.0,25.7,86.0,0.0,,282.0,26.3,,1008.6,,0.0,1.0,69,55,23,5,69,pm25,Moderate,yellow,1,1,7,10,0,night,fall,65.0,61.0,64.0,152.0,60.0,18.9,18.5,16.3,63.166666666666664,3.3714487489351406,78.75,25.74039979911345,101.25,35.953170024110555,17.933333333333334,34.225,22.101999999999997,0.32030749519538754,539.15
2025-10-07 02:00:00+00:00,25.5,76.8,19.1,42.0,25.5,83.0,0.0,,292.0,22.7,,1009.2,,0.0,1.0,79,62,19,10,79,pm25,Moderate,yellow,2,1,7,10,0,night,fall,69.0,63.0,61.0,140.0,65.0,20.5,16.9,18.6,66.16666666666667,7.054549359576288,73.66666666666667,17.126976771554027,101.83333333333333,35.44949458972102,19.366666666666664,34.5125,21.165,0.3320269267327248,578.85
2025-10-07 03:00:00+00:00,31.5,104.5,23.4,44.0,27.3,74.0,0.0,,296.0,20.9,,1010.0,,0.0,1.0,92,76,20,12,92,pm25,Moderate,yellow,3,1,7,10,0,night,fall,79.0,65.0,60.0,117.0,74.0,25.5,16.5,23.2,71.5,11.89537725337179,71.58333333333333,12.183881552977583,102.58333333333333,35.02287037459031,21.866666666666664,34.858333333333334,20.202,0.30143252217682126,658.3499999999999
2025-10-07 04:00:00+00:00,36.4,166.7,20.0,61.0,28.9,63.0,0.0,,288.0,21.2,,1010.9,,0.0,1.0,103,107,28,10,107,pm10,Unhealthy for Sensitive Groups,orange,4,1,7,10,0,night,fall,92.0,69.0,61.0,95.0,90.0,31.5,16.8,30.5,79.16666666666667,17.348390895604886,72.58333333333333,14.54434181349904,103.29166666666667,34.92909484465151,25.133333333333336,35.104166666666664,18.206999999999997,0.21835501886611358,771.68
2025-10-07 05:00:00+00:00,43.8,225.4,12.6,87.0,30.1,54.0,0.0,,279.0,19.4,,1011.1,,0.0,1.0,121,136,40,6,136,pm10,Unhealthy for Sensitive Groups,orange,5,1,7,10,0,night,fall,107.0,79.0,63.0,80.0,116.0,36.4,18.0,39.0,91.33333333333333,26.77810050520228,77.25,23.417650685676847,104.125,35.479709449327366,29.433333333333334,35.30416666666667,16.254,0.19432034463023676,849.7199999999999
2025-10-07 06:00:00+00:00,49.0,253.3,6.9,109.0,31.1,47.0,0.0,,276.0,18.0,,1011.2,,0.0,1.0,134,150,500,3,500,o3,Hazardous,maroon,6,1,7,10,0,morning,fall,136.0,92.0,65.0,70.0,135.0,43.8,18.9,45.4,163.83333333333334,166.35073389278077,113.08333333333333,124.0560418325183,119.33333333333333,88.2598272230876,34.449999999999996,35.454166666666666,14.617,0.19344574241712428,882.0
2025-10-07 07:00:00+00:00,52.2,261.7,4.8,124.0,31.9,39.0,0.0,,273.0,16.6,,1010.7,,0.0,1.0,142,154,74,2,154,pm10,Unhealthy,red,7,1,7,10,0,morning,fall,500.0,107.0,69.0,64.0,145.0,49.0,20.5,49.9,178.0,160.16366629170332,120.58333333333333,123.53833290509353,119.70833333333333,88.39264142433471,39.73333333333333,35.550000000000004,12.440999999999999,0.1994642741143519,866.5200000000001
2025-10-07 08:00:00+00:00,53.3,262.6,4.4,134.0,32.2,37.0,0.0,,266.0,15.8,,1009.8,,0.0,1.0,145,155,90,2,155,pm10,Unhealthy,red,8,1,7,10,0,morning,fall,154.0,136.0,79.0,61.0,145.0,52.2,25.5,51.6,190.66666666666666,153.6407064116368,128.41666666666666,122.39166514501596,120.125,88.54049061452544,44.36666666666667,35.62083333333333,11.914000000000001,0.20296952410691504,842.14
2025-10-07 09:00:00+00:00,53.4,260.8,4.8,137.0,32.4,34.0,0.0,,260.0,15.8,,1009.2,,0.0,1.0,145,154,95,2,154,pm10,Unhealthy,red,9,1,7,10,0,morning,fall,155.0,500.0,92.0,60.0,140.0,53.3,31.5,51.5,201.0,147.64552143563353,136.25,120.6099083823548,120.70833333333333,88.7230567389416,48.01666666666666,35.699999999999996,11.015999999999998,0.20475381612800564,843.72
2025-10-07 10:00:00+00:00,52.7,258.9,5.3,128.0,32.6,24.0,0.0,,257.0,15.5,,1008.4,,0.0,1.0,143,153,80,3,153,pm10,Unhealthy,red,10,1,7,10,0,morning,fall,154.0,154.0,107.0,61.0,136.0,53.4,36.4,49.9,208.66666666666666,142.90649623675893,143.91666666666666,118.29351656200808,121.41666666666667,88.91809453779294,50.73333333333334,35.81666666666667,7.824000000000001,0.20355270933677355,816.85
2025-10-07 11:00:00+00:00,51.3,254.3,6.7,111.0,31.6,27.0,0.0,,249.0,17.3,,1008.4,,0.0,1.0,140,500,53,3,500,pm10,Hazardous,maroon,11,1,7,10,0,morning,fall,153.0,155.0,136.0,63.0,135.0,52.7,43.8,49.5,269.3333333333333,178.6747510608783,180.33333333333334,153.22611534670727,136.625,117.84987225832852,51.98333333333333,35.891666666666666,8.532,0.20172944660068184,887.49
2025-10-07 12:00:00+00:00,51.3,245.9,10.8,97.0,29.9,37.0,0.0,,242.0,16.2,,1008.5,,0.0,1.0,140,146,45,5,146,pm10,Unhealthy for Sensitive Groups,orange,12,1,7,10,0,afternoon,fall,500.0,154.0,500.0,65.0,152.0,51.3,49.0,56.6,210.33333333333334,141.94459012821443,187.08333333333334,149.42036999585093,136.375,117.82219931818416,52.36666666666667,35.670833333333334,11.062999999999999,0.20862054241341024,831.06
2025-10-07 13:00:00+00:00,46.2,188.6,20.7,75.0,27.7,49.0,0.0,,240.0,13.7,,1008.8,,0.0,1.0,127,118,35,10,127,pm25,Unhealthy for Sensitive Groups,orange,13,1,7,10,0,afternoon,fall,146.0,153.0,154.0,69.0,152.0,51.3,52.2,56.5,205.83333333333334,144.49279105431793,191.91666666666666,146.15586843773292,135.33333333333334,117.78856025750649,51.36666666666667,35.24166666666667,13.573,0.2449615855695357,632.94
2025-10-07 14:00:00+00:00,44.1,161.1,34.3,44.0,25.7,57.0,0.0,,236.0,12.6,,1009.2,,0.0,1.0,122,104,20,17,122,pm25,Unhealthy for Sensitive Groups,orange,14,1,7,10,0,afternoon,fall,127.0,500.0,155.0,79.0,140.0,46.2,53.3,51.3,200.33333333333334,147.4132513265574,195.5,143.6412829997637,134.58333333333334,117.8148572112624,49.833333333333336,34.94166666666667,14.649,0.27374131755855025,555.66
2025-10-07 15:00:00+00:00,42.3,142.5,45.0,21.0,25.4,70.0,0.0,,230.0,13.3,,1010.3,,0.0,1.0,118,94,10,23,118,pm25,Unhealthy for Sensitive Groups,orange,15,1,7,10,0,afternoon,fall,122.0,146.0,154.0,92.0,117.0,44.1,53.4,42.1,194.33333333333334,150.37907655876455,197.66666666666666,142.12627761212494,134.625,117.80854493995572,47.98333333333333,34.949999999999996,17.78,0.29684002217528294,562.59
2025-10-07 16:00:00+00:00,41.0,129.5,49.7,12.0,24.9,73.0,0.0,,244.0,11.2,,1011.0,,0.0,1.0,115,88,6,25,115,pm25,Unhealthy for Sensitive Groups,orange,16,1,7,10,0,afternoon,fall,118.0,127.0,153.0,107.0,95.0,42.3,52.7,32.8,188.0,153.24098668437273,198.33333333333334,141.68039149202457,135.45833333333334,117.58659313058601,46.03333333333333,35.291666666666664,18.177,0.3165998718156616,459.2
2025-10-07 17:00:00+00:00,40.5,121.1,51.5,11.0,24.5,78.0,0.0,,255.0,9.4,,1011.0,,0.0,1.0,113,84,5,26,113,pm25,Unhealthy for Sensitive Groups,orange,17,1,7,10,0,evening,fall,115.0,122.0,500.0,136.0,80.0,41.0,51.3,25.7,123.5,12.111977542913884,196.41666666666666,142.75182427322375,136.83333333333334,117.10183849842046,44.23333333333333,35.90833333333333,19.11,0.33443159016027946,380.7
2025-10-07 18:00:00+00:00,41.0,114.8,52.2,10.0,24.4,82.0,0.0,,228.0,10.4,,1011.3,,0.0,1.0,115,81,5,26,115,pm25,Unhealthy for Sensitive Groups,orange,18,1,7,10,0,evening,fall,113.0,118.0,146.0,500.0,70.0,40.5,51.3,21.2,118.33333333333333,5.278888771958836,164.33333333333334,107.14165078685951,138.70833333333334,116.34300082334009,42.51666666666667,36.73333333333333,20.008,0.3571397461694584,426.40000000000003
2025-10-07 19:00:00+00:00,42.1,115.9,52.5,9.0,24.2,85.0,0.0,,262.0,10.1,,1011.3,,0.0,1.0,117,81,4,26,117,pm25,Unhealthy for Sensitive Groups,orange,19,1,7,10,0,evening,fall,115.0,115.0,127.0,154.0,64.0,41.0,46.2,18.5,116.66666666666667,3.1411250638444588,161.25,107.99505460057807,140.91666666666666,115.36215816389657,41.833333333333336,37.71666666666666,20.57,0.3632410419237107,425.21
2025-10-07 20:00:00+00:00,42.5,118.0,51.7,9.0,23.9,86.0,0.0,,269.0,14.4,,1011.0,,0.0,1.0,118,82,4,26,118,pm25,Unhealthy for Sensitive Groups,orange,20,1,7,10,0,evening,fall,117.0,113.0,122.0,155.0,61.0,42.1,44.1,16.9,116.0,2.000000000011179,158.16666666666666,108.71550306216969,143.29166666666666,114.22650235641339,41.56666666666667,38.78333333333333,20.554000000000002,0.36016643926746383,612.0
2025-10-07 21:00:00+00:00,41.6,116.9,50.4,9.0,24.0,89.0,0.0,,283.0,14.8,,1010.6,,0.0,1.0,116,82,4,25,116,pm25,Unhealthy for Sensitive Groups,orange,21,1,7,10,0,night,fall,118.0,115.0,118.0,154.0,60.0,42.5,42.3,16.5,115.66666666666667,1.7511900715545288,155.0,109.39918563765382,145.625,113.01666383479841,41.45,39.829166666666666,21.36,0.35585666504135977,615.6800000000001
2025-10-07 22:00:00+00:00,40.7,114.8,48.0,10.0,23.8,90.0,0.0,,302.0,13.3,,1010.6,,0.0,1.0,114,81,5,24,114,pm25,Unhealthy for Sensitive Groups,orange,22,1,7,10,0,night,fall,116.0,117.0,115.0,153.0,61.0,41.6,41.0,16.8,115.5,1.8708286933988287,151.75,110.04141782239839,147.83333333333334,111.8024914814034,41.4,40.825,21.42,0.35452652851456,541.3100000000001
2025-10-07 23:00:00+00:00,39.8,111.1,45.1,11.0,23.3,92.0,0.0,,338.0,10.1,,1010.7,,0.0,1.0,112,79,5,23,112,pm25,Unhealthy for Sensitive Groups,orange,23,1,7,10,0,night,fall,114.0,118.0,113.0,500.0,63.0,40.7,40.5,18.0,115.33333333333333,2.1602468994795276,119.41666666666667,9.32697294101603,149.875,110.62718924387443,41.28333333333333,41.733333333333334,21.436,0.3582325991665241,401.97999999999996
2025-10-08 00:00:00+00:00,37.0,109.0,37.5,16.0,22.8,94.0,0.0,,22.0,7.9,,1010.8,,1.0,1.0,105,78,7,19,105,pm25,Unhealthy for Sensitive Groups,orange,0,2,8,10,0,night,fall,112.0,116.0,115.0,146.0,65.0,39.8,41.0,18.9,113.66666666666667,4.7609522856997515,116.0,5.376717484591492,151.54166666666666,109.58934380386775,40.61666666666667,42.4875,21.432000000000002,0.33944642709699907,292.3
2025-10-08 01:00:00+00:00,39.7,109.9,39.9,14.0,22.0,96.0,0.0,,29.0,7.2,,1011.3,,1.0,1.0,111,78,6,20,111,pm25,Unhealthy for Sensitive Groups,orange,1,2,8,10,0,night,fall,105.0,114.0,117.0,127.0,69.0,37.0,42.1,20.5,112.66666666666667,4.546060565666602,114.66666666666667,4.271115105267615,153.29166666666666,108.54431239647333,40.21666666666667,43.287499999999994,21.12,0.36123420169061243,285.84000000000003
